,owneraddress,tickLower,tickUpper,chainId,vammAddress,unrealizedPnl,realizedPnl,feesPaid,feesGained,depositedMargin,availableMargin,fixedTokenBalance,variableTokenBalance
338,0xa0f600fb25cc03b731d2660c9cf864fa172f376e,-10980,-8760,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.00012141866973043776,-178.91826982559923740152538285000586504313,34.46368600000000000000000000000000000000,154.73481700000000000000000000000000000000,183.87658300000000000000000000000000000000,304.14771400000000000000000000000000000000,0E-38,0E-38
339,0xee815c1903d924ceb6e2f69a8d91254da3491299,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.00011034056277809624,-0.00034403995465563027843278815377696601,0.67503800000000000000000000000000000000,0E-38,0.69005900000000000000000000000000000000,0.01502100000000000000000000000000000000,0E-38,0E-38
340,0x4d62f90c8e1cc4ced27982f4fa57386cfbebc5a1,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,0.00010843305569592014,0.03513360214385326816921128470857838661,38.97601200000000000000000000000000000000,0E-38,39.52950900000000000000000000000000000000,0.55349700000000000000000000000000000000,0E-38,0E-38
341,0xac52c1586e5921c2c5da887b0cb7bf1b857c2efe,-11640,-10980,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,9.39346746121461e-05,-0.00309716832262446653813912323426484018,0E-38,0.23021500000000000000000000000000000000,-0.12535200000000000000000000000000000000,0.10486300000000000000000000000000000000,0E-38,0E-38
342,0x36e36ca99218d21b444b5068dc6ed0c907119651,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,7.912101648461279e-05,-0.00021711200321943389731218469546950786,0.10327100000000000000000000000000000000,0E-38,0.10881200000000000000000000000000000000,0.00554100000000000000000000000000000000,0E-38,0E-38
343,0xc26ec7b6407cce7ea6a6715c2bb4a5b1219c46d6,-24000,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,6.378382354423306e-05,-0.00403916337021324063136910592694875698,0E-38,0.17204800000000000000000000000000000000,1010.00000000000000000000000000000000000000,1010.17204800000000000000000000000000000000,0E-38,0E-38
344,0x658201202ece7c768ea7568dbf9046a892458d92,-11520,-10980,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,4.184381655201535e-05,-0.00005480499093095069207903566574080162,0E-38,0.19271400000000000000000000000000000000,1.20000000000000000000000000000000000000,1.39271400000000000000000000000000000000,0E-38,0E-38
345,0xbfc2c41532e3283493147812a2ad8587b7d1cd86,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,3.9567598439443104e-05,-0.00054177049298788664231893709098971081,0.17248500000000000000000000000000000000,0E-38,0.17633100000000000000000000000000000000,0.00384600000000000000000000000000000000,0E-38,0E-38
346,0xdf704da4f72b27b4374a9c9e98ca97352af235e6,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,3.811329929024855e-05,-0.00353144841853405488889756229375943176,2.09227900000000000000000000000000000000,0E-38,2.09830500000000000000000000000000000000,0.00602600000000000000000000000000000000,0E-38,0E-38
347,0xb0726acdda6c0416938fd2c85e3b002dffff7dba,-26400,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,2.4086909189184283e-05,-0.00152345689991627644117166346030116692,0E-38,0.12046000000000000000000000000000000000,505.00000000000000000000000000000000000000,505.12046000000000000000000000000000000000,0E-38,0E-38
348,0x21c099f19cae02730d2feb9045587fc8d70164f4,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.873417195578815e-05,-0.00053883444298454744934057912262076104,0.78922500000000000000000000000000000000,0E-38,1.29470700000000000000000000000000000000,0.50548200000000000000000000000000000000,0E-38,0E-38
349,0x120cae10ff982ee3cf3c10c4c070de5e25b9b11b,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.135239387961243e-05,0.00229759990206462738350726028922975140,2.10022600000000000000000000000000000000,0E-38,2.11021400000000000000000000000000000000,0.00998800000000000000000000000000000000,0E-38,0E-38
350,0x23910f3b79ef42445297a240556fbc853c708cad,-11640,-10980,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,6.849778477568783e-06,-0.00103872713586102820461153202127204465,0E-38,0.00254400000000000000000000000000000000,0.03497700000000000000000000000000000000,0.03752100000000000000000000000000000000,0E-38,0E-38
351,0x47372388fbf4bfb28810f60ed54a1d58530c92cc,-24000,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,6.315230053804067e-06,-0.00039942778562767959663184747795312024,0E-38,0.03158200000000000000000000000000000000,15.00000000000000000000000000000000000000,15.03158200000000000000000000000000000000,0E-38,0E-38
352,0xac206dfe89faf2f394af56df6407ebb9053db240,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.911422851576428e-06,-0.00000615571754479209179567797558547742,0.00001700000000000000000000000000000000,0E-38,0.00031700000000000000000000000000000000,0.00030000000000000000000000000000000000,0E-38,0E-38
353,0x461bed1c0962cbcc4484be93030a0ea54be6d733,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.911422851576428e-06,-0.00000615454076618097059936750219347742,0.00001700000000000000000000000000000000,0E-38,0.00031700000000000000000000000000000000,0.00030000000000000000000000000000000000,0E-38,0E-38
354,0x941d795f9c3a947c67e2402450eab0b6cd92d422,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.911422851576428e-06,-0.00000615559689419342421287864034547742,0.00001700000000000000000000000000000000,0E-38,0.00031700000000000000000000000000000000,0.00030000000000000000000000000000000000,0E-38,0E-38
355,0xdec3e7df718c5bc7a8ed8e33850c3b25160c81f9,-24000,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.8945690161068925e-06,-0.00011997551927518384954824529385327245,0E-38,0.00566500000000000000000000000000000000,4.32401300000000000000000000000000000000,4.32967800000000000000000000000000000000,0E-38,0E-38
356,0xd4408dc67e85b229af48da4ce56d8892e76ded2e,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.8532562939914193e-06,-0.00000615920338777083944798647581364587,0.00001700000000000000000000000000000000,0E-38,0.00031700000000000000000000000000000000,0.00030000000000000000000000000000000000,0E-38,0E-38
357,0x88eeb79b0cce7000142bbb474562663b4ab623db,-12060,-10320,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.776395414813657e-06,-0.00011235675293425038980803343791488584,0E-38,0.00852500000000000000000000000000000000,1.14770000000000000000000000000000000000,1.15622500000000000000000000000000000000,0E-38,0E-38
358,0x11c3b8592b20123bc24cd9be597998dc693ab5b6,-24840,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.7374621584065623e-06,-0.00011002656693964798410704064448373415,0E-38,0.00525500000000000000000000000000000000,3.97275900000000000000000000000000000000,3.97801400000000000000000000000000000000,0E-38,0E-38
359,0x47372388fbf4bfb28810f60ed54a1d58530c92cc,-25680,-10980,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.468076586545318e-06,-0.00009285339965467832539511597824576357,0E-38,0.00734100000000000000000000000000000000,3.00000000000000000000000000000000000000,3.00734100000000000000000000000000000000,0E-38,0E-38
360,0x388ba63dc2d7e2c918fcc9ca96493fe5f37d137a,-27060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.3390438038201036e-06,-0.00008479631743578283105874499108391679,0E-38,0.00399800000000000000000000000000000000,3.05540500000000000000000000000000000000,3.05940300000000000000000000000000000000,0E-38,0E-38
361,0xe0eb24e587795e64e5db815f89641170554b52aa,-21960,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.324343496154926e-06,-0.00008376453448907163581139951008048706,0E-38,0.00635600000000000000000000000000000000,3.20000000000000000000000000000000000000,3.20635600000000000000000000000000000000,0E-38,0E-38
362,0x3b50203d389b3fd8068567abc900d86b9ad5d0e1,-26400,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.2043454594006012e-06,-0.00007626640710739489158444982638932522,0E-38,0.00364200000000000000000000000000000000,2.75406300000000000000000000000000000000,2.75770500000000000000000000000000000000,0E-38,0E-38
363,0x38a3dc7ec6cd333d87b3c3b31254029f5ee7b7b7,-19440,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.1358063758569374e-06,-0.00007192609959430331674384473622510401,0E-38,0.00341100000000000000000000000000000000,2.60000000000000000000000000000000000000,2.60341100000000000000000000000000000000,0E-38,0E-38
364,0x11c3b8592b20123bc24cd9be597998dc693ab5b6,-27720,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.118096874370615e-06,-0.00007080462731047843072707009096012177,0E-38,0.00338100000000000000000000000000000000,2.60000000000000000000000000000000000000,2.60338100000000000000000000000000000000,0E-38,0E-38
365,0xe4fd11e0297a0cf96aa87b2b268648fb69882939,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.0833432561792354e-06,0.00007016638440934423345154009663378995,0.00016600000000000000000000000000000000,0E-38,1.00016600000000000000000000000000000000,1.00000000000000000000000000000000000000,0E-38,0E-38
366,0x64f3b48733b268ca9ef319b6cbdf1b00e411c39d,-69060,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,1.038952988548589e-06,0.00007086517445036093031310002801018772,0.00016400000000000000000000000000000000,0E-38,1.00016400000000000000000000000000000000,1.00000000000000000000000000000000000000,0E-38,0E-38
367,0x42f1c1e19a17a30d6205b2b3b212404b825e53db,-13860,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,9.712142726586484e-07,-0.00006150313643808558849550140663618468,0E-38,0.00291700000000000000000000000000000000,2.21760000000000000000000000000000000000,2.22051700000000000000000000000000000000,0E-38,0E-38
368,0x1c2690a4226ed65fbca67e74cb84be45fbef94fb,-16080,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,9.026563501712857e-07,-0.00005716134422529593208921042692440386,0E-38,0.00279000000000000000000000000000000000,2.04891400000000000000000000000000000000,2.05170400000000000000000000000000000000,0E-38,0E-38
369,0x47372388fbf4bfb28810f60ed54a1d58530c92cc,-19440,0,42161,0x3ecf01157e9b1a66197325771b63789d1fb18f1f,7.098789849219855e-07,-0.00004489866380125920537976085522573313,0E-38,0.00354800000000000000000000000000000000,1.86000000000000000000000000000000000000,1.86354800000000000000000000000000000000,0E-38,0E-38
